slotId,deposit,burnRate,Adj_deposit,Adj_burnRate,owner,transactionHash,timestamp,gasUsed,gasPrice,ethSpent
9,2.00E+20,5.00E+12,200,0.5,0xED6F4Cd9288FB42F9E119F663B810bE25E857D0B,b'y\xe2\x91~\xe7\xfcmV\xcen\xf5&\x0f\xf7\xa08`J\x1f\xbc\x9a\x89\xa8\xc8\\\x01;\xc5\xae\xab\xde\x06',1622480793,242138,47231250000,0.01143648
39,2.00E+20,1.00E+13,200,1,0xED6F4Cd9288FB42F9E119F663B810bE25E857D0B,"b""\xb1\x17\xb1\xbf\xd4\xf5\xaf'\x9c\xed\xbb\xa9%\xf8\xb5\x9b\xad\x13\xa3>\xd3\xa3<\xf3\x00F\xfa\x12\x85\xee\xf3\x02""",1622481817,185238,43000000000,0.007965234
28,2.00E+20,1.00E+13,200,1,0xED6F4Cd9288FB42F9E119F663B810bE25E857D0B,"b'\xa5\x90\x10L#\xd9\xd0\xfb\x7f\xc5\xe4\xf6\xe6\xa5_\x00P\x85\x0cN,\xf7\x84~M1\xd9EkB\x18\x0e'",1622483111,242138,38000000000,0.009201244
48,2.36E+20,1.00E+13,236,1,0x74fF67a092b57040B5EcC017887daf7aFFBF2DCb,b')\ti\x8dR\xb2\x90\xe4\x123G2Z\xf9\xcc\x9dy\xc0\x8d\x0f\xf3\xf7\x01}\xf4j\x04\xe9)\xf4\xcb6',1622492183,190838,26000000000,0.004961788
41,3.90E+19,8.50E+13,39,8.5,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f,b'\x02\xafAc\xf7\xd9\xcc\x9c\xa9\xb4\x08\x9d\xe9<\xdcH\x92\xa9\xb5]\xbcd8\xa3\xb9x\x81\xb5p\x89HI',1622496193,185238,21000000000,0.003889998
19,2.00E+20,1.00E+11,200.1,0.01,0x2c39B8C5B9D31299449474A4D0bcd8F9A32751E4,b'&\xd0\xe6\xe26\xd2\x1a\x0f^GF\x99\xeb\xdc\x17r\x95r/>\x1b\xafp\xfe\x96\x8e\x7f\x85\xbbtka',1622508615,207926,23000000000,0.004782298
50,2.08E+20,1.10E+12,208,0.11,0x2c39B8C5B9D31299449474A4D0bcd8F9A32751E4,"b'\xec\x97\xee\xa8\xda""\xfe\xab\xf2.\xc6u\xbd\xe3\xcc\x99\xb0%x\x9c^\x8e\xcak\x9b/yC)\x03P\xba'",1622512079,190826,20000000000,0.00381652
46,1.16E+20,1.01E+12,116,0.1,0x868c1de6700af17E395944D0B4609dc930103503,b'\xf2\x02\xd1\xa9q\x90d\xe9\x07\xb4\x02\xce\x9ej\x153W\xe6F\x05WW\xfe\xdd\xc2\xe7O\xdf%mZ\x81',1622512168,190826,20000001123,0.00381652
18,2.30E+20,1.00E+13,230,1,0x74fF67a092b57040B5EcC017887daf7aFFBF2DCb,"b'\xf5\x08\x94C\xe0S\xad\xca}\xbb\xd5\xe9\xa1\xe0Vdh\x8d\xc4\xb1\xcb\\D\xe9\x8b\x03\xe4\xaeu\xea""\xee'",1622531447,225038,22000000000,0.004950836
10,2.50E+20,1.00E+13,250,1,0xED6F4Cd9288FB42F9E119F663B810bE25E857D0B,"b""A\xec^\x7fR\x8e\xcb\xfd\x16j\xff'\x8dV\xde\xea\x1f\xc1B\x96\xb6\x05\x81\x1dg\x12\x90\x8c\xd7\xa5\xc9$""",1622531848,190838,22000000000,0.004198436
46,1.69E+20,1.00E+13,169,1,0xED6F4Cd9288FB42F9E119F663B810bE25E857D0B,b'\xed\x80\xc5\xbaD\xa0\xd4\xcb\x14\x9ft\xed0(\x18\nNl\xe0\xd1\xc3$\xefSYc\xc5\xed\xb3\xcd1\xbc',1622531898,190838,20000000000,0.00381676
40,2.27E+20,1.00E+12,227.03,0.1,0xA25207Bb8f8EC2423E2ddf2686A0CD2048352f3E,b'\xec\xb2C\n\xc3\x1b\t\xfb$\xa8K\xe4\xea<\x16=\xa4\x11\xad\x91\xf6\xf3-\xe66\x1b\xc0\xaa\x02\xa3\xcfQ',1622533044,190826,17000000000,0.003244042
49,1.52E+20,5.00E+12,152,0.5,0xB3f31aD589Ba65df22ED16341EA623b685DD78E5,b'\xee:\x88\xe3y\r\x17{\xd8qI\xc1a\xd8\x17O\xad\x15:\xa8\xc6\x98\xb7\x9e\x124<\xd74!\xbaR',1622537654,190838,24000000000,0.004580112
37,1.03E+20,3.00E+13,103,3,0xAe22A659B0b58F4C61a6Aaf7fC0fe7b1f7Fa59fC,"b'\x07\x02j\xa67K\x926\x9b\xd081\x1d\xe4No\x7fW$1\x06\xc2\xd8\xe0\x96\x9fpw]Y""Z'",1622542598,190838,19000000000,0.003625922
16,1.67E+20,2.50E+13,166.87,2.5,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA,"b',\xce\xd3\x96\xbe\x7f\xa2\x05|\xc0\xac\xd1\x00\xf3\x85\x88\xac\x99\xfc5\x9f\n\xb48y\xfa\x87N\x8a\x9d\x02\xae'",1622554126,207938,23570000000,0.004901099
1,2.08E+20,2.36E+13,208,2.36,0x74fF67a092b57040B5EcC017887daf7aFFBF2DCb,b'\xa7\x05Zm\xbf3F\x94\xb7N\x8a\x11\x85\xb01#_\xee\x06^\x87\xb4\xf2\x81C\xf92\x1b{\x86\x04\xe4',1622572573,202615,50000000000,0.01013075
7,1.17E+20,5.60E+12,117,0.56,0x51BD9fd860223EF52cF77b517EbaB5cA58dc1c63,b'0GN\xf7\x86e\xe1\x1d0K\xd8\x05\x94bw4m=\x1d\x1fb\xc5\xa8\xda{~KV\xc4\x92a\x1a',1622576785,202615,28000000000,0.00567322
21,2.08E+20,1.00E+12,208,0.1,0x51BD9fd860223EF52cF77b517EbaB5cA58dc1c63,"b'D""\xd470M?\xb8\xf7\x14\xb9\xd6\xb2""E}\xb1\xb8=<(\x07\x80\x1f\xb9\x19B5\xa4\x82\x87\x94'",1622579067,202603,42000000000,0.008509326
11,2.00E+20,2.00E+13,200,2,0x26098C24cA52ae70FF173817E2285A7971c22139,b'*\xa9\xe4=Lp\xa8\xa8\xdb\xeb\x0f\xab;d\xc3\x84\xa1z\x01\xa6h\x88\x0fHt)\xb7\nV\x0f\xf9o',1622623865,202615,17000000000,0.003444455
19,6.00E+20,1.00E+11,600,0.01,0x0788373603522a79fCC5710910C20067f64BAD17,b'P\x92\n.\x82\x82\xf1%\xa4\x1a\xc6\xa9\x8e\xd0\xb0\xb5oh8\x17\x9b\xae\x18DW\x0e\xef\x80\x9cI\x8b5',1622627354,187603,18100000000,0.003395614
7,2.00E+20,2.00E+13,200,2,0x74fF67a092b57040B5EcC017887daf7aFFBF2DCb,b'E\x1b\x02\x88\x8a\x80\xbdn\xd3\x16\xf5\xb3\r\x07m\xda\xdc\xcd\xbe\xe7\x9b/$a3FE\xd64\x9d~\x9b',1622634285,190838,17000000000,0.003244246
27,1.17E+20,1.10E+13,117,1.1,0x51BD9fd860223EF52cF77b517EbaB5cA58dc1c63,b'C\x1a\x02D\xf1\x1c_\xccwf\xf5!\x7fi\xd99\xa1a\xd9#\x1a\xb7\xb5\x8b\xf4\xf1tc?\x8d\xf1\xd6',1622648677,202615,29000000000,0.005875835
36,1.29E+20,7.50E+12,129.16,0.75,0xb2F1a288E6Bf497e3B41adf23a4a89896069d1F6,b'=qDQ\xfc\x9aB*\x92\x91\x01\xc3c\x0b\xca\x9b\xee&BBo\x05\x1fq|\xad\xa6=\x10C\xb7\xf8',1622650061,202603,38000000000,0.007698914
21,3.19E+20,1.10E+12,319,0.11,0x6e5d43A620fC9456A1F23BE69933a516E177dDec,b'V\xd9\x8a9\xb9H\x83A\x14@\xc9x[\xb7nh\xa7!\xe6u\xb4\x97\x1cQ\x03\xf6\x13\xdeS\xc1\x83\xf8',1622664791,190826,21000000000,0.004007346
27,2.02E+20,2.00E+13,202,2,0x74fF67a092b57040B5EcC017887daf7aFFBF2DCb,"b',\xdb\xbeW6Fz;\x16\xe1#!\xbc\xf3\x16#\x98\x95\xde\xe7G\xc7\x95)JP\x94}\\\xa0\x1c\xb4'",1622665089,190838,22000000000,0.004198436
35,3.25E+20,3.00E+12,325,0.3,0x51BD9fd860223EF52cF77b517EbaB5cA58dc1c63,b'\xb6\xe5\xeeQF\x80\x1c+M\xe5\xf0\x1d\x93h\xf6\r\xf2\xddg[\x86B7/z\xc1\xd8{\xbe\xbb\xd5\xdb',1622676547,202615,30000000000,0.00607845
26,2.01E+20,1.10E+12,200.95,0.11,0x2c39B8C5B9D31299449474A4D0bcd8F9A32751E4,"b""\xca\xe3\xcbL\x0e@\x93<{\xd5(O\xb5\xe4\x87\x07!V\xc8'\x9f\xce\xeex\\h\x18\x9bm}\xfc\xe7""",1622677162,202603,16500000000,0.00334295
32,2.00E+20,2.10E+13,200,2.1,0x74fF67a092b57040B5EcC017887daf7aFFBF2DCb,b'\x08t\x8c\xa4=\x00\xa6\x16}\x0f\x86\x02z\x86\x92\xdd\x8b\xe2\xba\xc5VOT\x9d\xc2\x9b\xf1\x03F%\xcb\x8b',1622704528,202615,22000000000,0.00445753
14,1.21E+20,5.50E+13,120.5,5.5,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f,b'\xf0\xc9\x971\xdb\xd9\xcc\x17\x1a6=\xa1\xb2Ft\xdf\xc4\x85}\xe1\xdb\xd5X\xd3\xa9\xa8\xc67\xf3\xe8\x1d\xec',1622711827,202615,17000000000,0.003444455
4,4.25E+20,2.00E+12,425,0.2,0x1711bc52bf7e0494325799717fe640F1924617B7,b'\xd54\x86\xc4\xd8\x17\xa2\xfb\x98(\xb0:Hp;\xd2N\xf74\xbd\xd6\xf7\x8d\xff\x92\xe01\xc2\xbcvB\x8e',1622738117,202615,42000000000,0.00850983
44,1.00E+21,5.10E+11,1000,0.05,0xed356955A4AF05D83fa553871c67aF147e14ca3E,"b'2f\xf7\xcb`Ih\x81)""\x9aL\xa2\xeb]\xf5\xd4\x12~\xff\xa9\xebw\x96\xe9\xc1\xf6\x835M\xd6\x81'",1622740190,206567,34000000000,0.007023278
44,0,0,0,0,0x0000000000000000000000000000000000000000,b'H\xa3F\xd0\xab\x93\x9bA\x05\xc9s\xc6\xbf\x90\xe0\x08\xd3\xb7d\xe0\x9d\xb0\x9b\xa2\xdc\xa2\r\xfd\xf7\xb2\xb2\xf1',1622740464,144539,44000000000,0.006359716
47,1.00E+21,2.10E+11,1000,0.02,0xed356955A4AF05D83fa553871c67aF147e14ca3E,b'U\x13:\xe3\xe3R\x98\xf6\xab\xd4XL)|q\x0c\xdba4\x8f|\xce\xd7\x03\xc3\x8d\xdbZX\xc7\xb5\xd1',1622741230,199856,34000000000,0.006795104
47,0,0,0,0,0x0000000000000000000000000000000000000000,b'\xd4\xdfB\xb3v\x94\xf5w8\xfe\x04\xc9\xa2r\x87\xfd\xebm\xf8\x12\x99O_d\x0c\x8ccL\xfd\x86:\x07',1622741524,110339,41000000000,0.004523899
44,1.00E+21,1.10E+11,1000,0.01,0xed356955A4AF05D83fa553871c67aF147e14ca3E,"b'\x93\x94YR""\x028\xdb!.@\xcbQ\x04\xa7\xc8v!\xda\x88]\xf4\xc1\x886+\xd7\xf4\x00\xd0X\xea'",1622742473,152409,30000000000,0.00457227
44,0,0,0,0,0x0000000000000000000000000000000000000000,"b'\x12\n""\x18\xfe\xfd\xf4\x01\xbe\x86\xd3\xde\xc0\xf7\xaekm\xbd\xf4#\x13\x1aK\xa8le7\x8e\xbey\x0f}'",1622743061,110339,33000000000,0.003641187
44,1.00E+21,1.10E+11,1000,0.01,0xed356955A4AF05D83fa553871c67aF147e14ca3E,"b'\x9c#t\x1e\xc8\xae\xc6\x02,\x80D\xb90@\x11bu\xea\x82T\xe9\x1bI\x1bn\x99\xa5\x1f/\xc9+\x8f'",1622744592,152409,40000000000,0.00609636
47,2.39E+20,1.50E+12,239,0.15,0x9E90e0212E16a651e40e54fb4Ffa315D03538a45,b'BJo\x99\xe2\r\xc4@\x99 A\xf0<>l\xfa:V\xe7\x9a\x85\x8cg\x17\xfcC\x97 \x9bH+\xb6',1622750985,169521,42000000000,0.007119882
47,2.40E+20,2.00E+12,240.23,0.2,0x203165Bb2109f960e02Fe44d15f446EFEe1Db60D,"b'""\xe1\r\xbc\xe54\xc1a\x93\xae\xb3\x17\xc78|pU\xba\xa1\x96#T\xc4\x9c6~,\xcc\x05\xfc\x17\xb9'",1622757538,242138,26000000000,0.006295588
50,3.39E+20,1.20E+12,339,0.12,0x203165Bb2109f960e02Fe44d15f446EFEe1Db60D,b'\xa4\x06\xf7\x8a\x83\x81\xf8$l\x82E\xc0\xabF\x15\xf1\x06\xe2\xc59~\xd5\xa9\xbc5\x82]\xc2F\x19\x91k',1622759182,202615,21000000000,0.004254915
26,2.10E+20,1.11E+12,210,0.11,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,"b'\xf7\xf1\x83\xbdpO\xbc6\xd1*\xb83Px,\xb1\xfa\x18\xdb\xdf\xd6\xf4\x86\xf0\xa3\x84\x86\x8b8\xd5\xc4\xf0'",1622759704,207938,26000000000,0.005406388
8,2.10E+20,2.10E+12,210,0.21,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,b'\xdf%i]\xee\xff\xe0\x19^a\xdd\x00\x98]!\xa1i\x04}\xe6Gh`+\x1c\x02+\x92\x16\xa4k\xe5',1622759847,202615,23000000000,0.004660145
40,2.40E+20,1.11E+12,239.69,0.11,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,"b'\xeb)TGO\xee\xf3-\x7f<\x93&\xd4-\x02\xd9\xe4i\x94U\x15\xfc\x02\x04\xcd\xc9\xb8\xab\xbd~,E'",1622760042,202615,24000000000,0.00486276
8,3.00E+20,1.00E+13,300,1,0xED6F4Cd9288FB42F9E119F663B810bE25E857D0B,b'\x02\xbf\x9at(Q|\x81\xddw\x9c\x1b\x92\xab\xaa\\\x05\xb0\x94 <\xae\xf9\xb3o\xf10\xca\x82\xa7gQ',1622765331,242138,27500000000,0.006658795
44,0,0,0,0,0x0000000000000000000000000000000000000000,b'r}r\x1b\x93I\xc6\\\xb4\\\xd4}x\xbb\xf1\xa9O\xfd=O\x96\x97IV\xdc\xeb\xfc\x9c\x82\xdd\xa3V',1622778615,110339,22000000000,0.002427458
13,1.52E+20,3.10E+12,152,0.31,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,"b'8\xac\xdd\xad\x93\xb3J\x8d\xf1\x9b\xb81\xeej\xbb.""H=w\xac\xbd\'\x8e@\xcc\xc2+\xbc\xe4\xc0\xbf'",1622781128,202615,19000000000,0.003849685
36,1.31E+20,7.60E+12,131,0.76,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,"b""\xaa\x94\x11\x90q\\G;\xfd!\xd9`\x9f\xa9\x89l\x08@\xb4\xe7\xc5J\xd7'N\x91\x17\x0c\xc5\x1c5\xc0""",1622781688,190838,24000000000,0.004580112
49,1.53E+20,5.10E+12,153,0.51,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,b'(\x93\x9a\xa0 \xc0\xea!\xcaHa\x1f\x80\x84 R\xa5#M\xc9\xcb\xf6I\xdfr\xd1s\xa1\xbe\xefV}',1622781814,219715,20000000000,0.0043943
41,4.00E+19,8.51E+13,40,8.51,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,b')\x96\x05\xe5I\xe1(\x8f\xf9\xfd\xbd\x8f\xf6\x1d\xfe\xfd~\x05\xb0\x068R3\xf6\x88\xeeH14Tv\xff',1622782325,219715,17600000000,0.003866984
43,1.60E+20,1.01E+13,160,1.01,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,b'\xde\x93:\xd5c\xf9\x93h\x13P\xde\x03J{\xa4\xbc\xb8\xf63v\xdd\x13\xbcx@}\x8bq\x1a\xe7\xd0?',1622782708,219715,20000000000,0.0043943
17,1.55E+20,1.01E+13,155,1.01,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,"b""s\x8f]\xcd2\x16\xb7\xa4Hi\x91\x07@\x92n$\xe4\x03>\xd5\xcf'gJ\xcb\x8e{\xe6EK\x02\xed""",1622782863,202615,20000000000,0.0040523
20,1.56E+20,1.11E+13,155.89,1.11,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,b'&4r\xc6\xb8\xecz\xdcU\xb5\xce\xddSs\x84!PCY\xfd\x08\x0b=\xf0\x89\xc1\x1c`\x11\x13($',1622783004,202615,20000000000,0.0040523
37,1.05E+20,3.01E+13,105,3.01,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,"b'\xb0\xcb\xdb*\x1b\xa2\x86\x91\xda\xbd\xb8\xd3$\xd9\x86\xf7a\xda,\x01m\xd3\x06\xfc:Y\xbf\xb8\xcd7\xd8f'",1622784813,202615,20000000000,0.0040523
13,1.52E+20,5.00E+12,152.42,0.5,0xB3f31aD589Ba65df22ED16341EA623b685DD78E5,b'#i]\x19\xb1\xc8\xf7zz\xd4\x8c\x89\xcds\x81ID\xfa\xd6P\xa9\xb1\xae\x94\rF\xbe\xee\xac_\xf6%',1622785435,190838,26000000000,0.004961788
42,1.66E+20,1.01E+13,165.67,1.01,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,b'\x8d\xcd-\xb2U\x10]\xb0\xa5\xf2L\x1a\xe8~I\xee%\x15\xa7L\x9b\xa5\x1a\xcd\x9a\x93+d\xb1r\x1c2',1622785447,202615,22990000000,0.004658119
44,2.27E+20,1.00E+11,227.01,0.01,0xA25207Bb8f8EC2423E2ddf2686A0CD2048352f3E,"b'\xdf\t\x9d\x86\xff$\xb1\x12\xf2\xd0\xf9*<\x8b\x11\x00\xea\xc0Y\xd4\x17/\xad""\xb5P&c6\x07\xaev'",1622793157,152421,23000000000,0.003505683
44,3.00E+20,1.50E+11,300,0.02,0xb2F1a288E6Bf497e3B41adf23a4a89896069d1F6,"b'\xd5\xa5""\x9f\xf5\xb8\xf2\xc5\xf1\x1f\xe6\x167\x1f\x91\xb1%\xd7\x94\x110\xb3\xfa\xb9H\x114\x88\xbdu\xe5z'",1622794460,190826,17000000000,0.003244042
13,1.66E+20,5.50E+12,166.17,0.55,0xb2F1a288E6Bf497e3B41adf23a4a89896069d1F6,"b""\x872\xb2\xe9\x06\x1f\xdf\xe3\x17\xa1\x03<CC\x8c\x85C\xa8Z1&\xe8'\xfe\x15\x05Qi\xdc\n8i""",1622794567,190826,17000000000,0.003244042
41,4.50E+19,9.00E+13,45,9,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f,b'(J[e\x05\x15\x8a\xd8ce\xd4\x9e~M\x8f\x19\x0c\xe1w\xa4\x90\x12\x8a?*L-\xd1$\x10A}',1622794812,190838,16000000000,0.003053408
50,4.08E+20,1.30E+12,408,0.13,0x2c39B8C5B9D31299449474A4D0bcd8F9A32751E4,b'\xcf\x84\x97\xf8^\x9f\r.?M\xc3olm\\\xe6\xb7\xbe\xfe\xd1+2MgH\xbb\xf6\x9f\xf0\xfb\x03\x9f',1622799187,207938,18000000000,0.003742884
21,3.30E+20,1.11E+12,330,0.11,0x203165Bb2109f960e02Fe44d15f446EFEe1Db60D,"b',[\x94\x87\x84\xf3\xdd\xed\x7fQ\xcd\x8c#\xc9\xc6\x00\xd5\xc4x\x86p\x98\xac\x94t\x85\x89B}wW\x8d'",1622799676,207938,24000000000,0.004990512
26,3.19E+20,1.20E+12,319,0.12,0x6e5d43A620fC9456A1F23BE69933a516E177dDec,b'q8\xb8\xa6\x06K3b\xc9\x87|\x1f&\t\x7fz\x9e8\xd0\xf6Re\xf0\xb1\xf6O\xeck\xe3\xd6\xc6\xf9',1622800624,190838,17510000000,0.003341573
13,2.01E+20,5.60E+12,200.93,0.56,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,b'\nz\xcd\x15\xae\xe6\xed\xa0r\xbf\x8c\xc6\xb2\x885\xec\x144f\xac\x19\xbdM\xf9\xfa\xb5[\xe4\xe3\xaf\xe2\xfe',1622810130,190838,26000000000,0.004961788
29,2.01E+20,5.10E+12,200.99,0.51,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,b'\x17\x89FH\xe6\x00g\xc3\xa6\x91\xe5DM\x8c\x03w3K\x13\xa0\xa0\x1dsR.\xc0\xfaDhy)\t',1622810419,202615,23000000000,0.004660145
37,1.06E+20,3.12E+13,105.73,3.12,0xAe22A659B0b58F4C61a6Aaf7fC0fe7b1f7Fa59fC,"b'\x9b\xf0\xf0\x14\xa1\x15\x83\x1e\xa0,\x96\xd9h\xbc\xd3L\xdd\x1dC\xca\xb8r\xbe\xfc\x18\xc2o\x12\x1c\xb2\xe8\xd8'",1622813966,190838,20000000000,0.00381676
10,3.33E+20,1.21E+13,333,1.21,0xbD75540343904343A49E084523596Ed8d9978d7b,b'\x8f?DXOq\x9c\xef\xfd4*\x1e\xdf~\x9b^c\x00\x862\xf2\xca\xd7\xbe\x0c3*\xabf\xd2\x15^',1622836052,202615,25000000000,0.005065375
9,2.27E+20,5.18E+12,227,0.52,0xA25207Bb8f8EC2423E2ddf2686A0CD2048352f3E,b'Y\x94i}\x12/\xcbhjIU3\x0ex\x93\xb9\xa14\x1d\xe1\xb8\xae\x1e\xeaBJ\xad\x8f]-Ed',1622868245,202615,14300000000,0.002897395
9,4.01E+20,1.00E+13,401,1,0xED6F4Cd9288FB42F9E119F663B810bE25E857D0B,b'\xa7\xcb\xff\xd1\xc96*99\xc78c\x08X\x99\xab}@\x0c8\xcenr\x89ko5\xae\x0e\xef\x14\xa5',1622880480,190838,13000001347,0.002480894
44,4.00E+20,2.10E+11,400.3,0.02,0x0788373603522a79fCC5710910C20067f64BAD17,"b""t8#S\xcfE\\}\xf1'FT\x0b\x10\xb3\x10\x11\xbb\x0e#\rZ \x18\xb8s\xddP\xbe\x1a\xd4\xa1""",1622896371,190826,14100000000,0.002690647
38,3.97E+20,3.50E+11,397.42,0.04,0xA25207Bb8f8EC2423E2ddf2686A0CD2048352f3E,b't\xe6]\x16\x8c\xc9o\x9dK\xa3PK\xb4\x9b\xcd`H\xd7r\xe8\xb4\xafPFv\xfe\xd27\x8f\xe1k\x83',1622922777,236803,11500000000,0.002723235
21,3.92E+20,2.00E+12,392.37,0.2,0x1b0f1838C48Ee8F0D3f0D0375A2e991e17cD2fd3,b'.\xf0\xcc/\xdbi\x1a?\xb4\xb7\xbd\x8b\xfb\xcb\xb9\x92Vh\xfdL\xa7V\xbd\x94\xea\x01\x19L\x8c\x83]\xc1',1622968014,190838,14000000000,0.002671732
36,1.58E+20,2.71E+13,158.07,2.71,0xE890EB333d154fBb4242327228d3fFce125A5867,b'(\xfa\x7f6\xb1\x1c\xf7&\xdc\x9br_\x0e\xb1t-\x96\xe66\xf5\xa4\xf3\x92\xacX\xe3\xa1\xd6\xf1[}\x19',1623002008,207938,16000000000,0.003327008
40,3.30E+20,1.12E+12,330,0.11,0x203165Bb2109f960e02Fe44d15f446EFEe1Db60D,b'y7`\xd8\xa4{L\x16^`:\x8e\x82\xc2\xe3\xd8\xa2]\xd9\xe8lQ\x00\x12\x1c\xe6\t%\xc8n\xe1\xb8',1623003548,190838,15000000000,0.00286257
41,8.27E+19,9.00E+13,82.71,9,0x97A089C0F9933e6D45D5cfb351eFE15a3817Cf04,b'\xdf\xf4F\xafC\xb4\xb7\xf0\xb3\xb9n)\xa8\x8b\xca\x8cy\xcaif\xcd\x93\x12r\xf4V\xfbI\xd4\xf4S\x00',1623040119,207938,13000000000,0.002703194
41,0,0,0,0,0x0000000000000000000000000000000000000000,"b'7\xb4\xe9""\xa7H%[\xd1>t\t\x82r\n\x0e\x85D\xb9\tMX,\x02\xc1W\xa0V\xd3m\xa3\xdf'",1623041837,144539,10000000000,0.00144539
41,8.27E+19,0,82.7,0,0x97A089C0F9933e6D45D5cfb351eFE15a3817Cf04,b'IO\x9c\x93\xa5M\x876\xa6aV\xf5\x9b\x1d\xae\x10\tJi7\xcc\x7ff\x01\x89\x03^\x8aj\x83\x13D',1623042330,132473,11000000000,0.001457203
14,0,0,0,0,0x0000000000000000000000000000000000000000,b'\xd1k\xec\xd0\xf1\xefU\xabd\xab\x89\xb6\xcapk\xb1Q{\xfc4\xe5\xbe?3\xff\xad\xa3+\x97f\xb0\xed',1623045813,98139,11000000000,0.001079529
41,1.03E+20,5.00E+13,103,5,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f,b'8\xeb)T:\xd4Q\x93T\xbd\xd1;$I1\xc9v?\xf5~\xf49\x00d\x95\xac\xadK\xd6\x170\xb4',1623046337,185991,11442500000,0.002128202
14,7.50E+19,5.00E+13,75,5,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f,b' \n\xff\x91\xbcV+\xe5\xa5\x96\xb7\x8f}Q7\x87l`\xe9\x06\x9d+\xe6\x00g\x82\xbd\xb3\xb5qL\x90',1623046488,152421,11000000000,0.001676631
47,2.90E+20,2.01E+12,289.8,0.2,0xd2466014bB7fA0C5e1cBB38974301bd37a727908,b'\xf1\x0e\x80\xd0\x14\xf4\xe6a\x1d\xcf\xad\xde\xa30\x8e\x98d\x1d\x1e/=6\x90\x8c[h\x92\x1e%.\xa8N',1623053081,207938,11000000000,0.002287318
14,8.27E+19,7.10E+13,82.7,7.1,0x97A089C0F9933e6D45D5cfb351eFE15a3817Cf04,b'\x1ev\xf2\x1b\x14\xe4\xe8(;4\xba\xac\xa2\xd4}1\xbb\x02#n\xf9\x90\xbb\x02<g\x8b`\xbe\xcb\x8d\x14',1623071850,190850,14550000000,0.002776868
37,1.15E+20,3.15E+13,115,3.15,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,"b'Ibc\xa8\xf5b2\xfbp\xaaL\x1b\x1b\x1f>/\x8b2\x0b\xf6\x07,\x83i~M\xa7\xa1}r\xc0I'",1623073384,190838,21000000000,0.004007598
46,1.80E+20,1.02E+13,180,1.02,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,b'wf:a^\xec\xb4\xbc\x1f\x99m\n\xc2JlE\x82g7:\xb0p\xfb\x12\xd6\x12\x93\xf7\xfdn\xb9P',1623073685,202603,17000000000,0.003444251
16,1.80E+20,2.51E+13,180.48,2.51,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,b'\x15\x04lW\xebcG-HX%\x8e\x89\xef\xa7\xe7\x86\xbc\xe8U\x9c+\x82\x03\xf4\xa4<\xa7\x8cp\x04\xa6',1623073798,253915,18000000000,0.00457047
