slotId,deposit,burnRate,Adj_deposit,Adj_burnRate,owner,transactionHash,timestamp,gasUsed,gasPrice,ethSpent
46,2.50E+20,2.00E+13,250,2,0xED6F4Cd9288FB42F9E119F663B810bE25E857D0B,"b""\tl]\x8d\x1ar\xe7\x93l\x93\x15r\x99\xbf\x92\xee\xf57\xfa\xcbl''%,\x8e+%\xd1s\x03d""",1623095825,190838,11500000000,0.002194637
36,1.80E+20,2.72E+13,179.98,2.72,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,b'\xa3\x15\x93TAV\x17o\xed\x8f/%bN\x97\x98\xef\xe1\xc6\xb79_\n\xb1T\x92\x84_\xa8B\xedt',1623096255,225038,12000000000,0.002700456
49,2.49E+20,5.20E+12,249,0.52,0x203165Bb2109f960e02Fe44d15f446EFEe1Db60D,"b'\x1eV\x7f\xdd\x1eqL,9\xb1\xd7\xc8\t)J\x90\xcf*\x9d\xd5g\x14>\x0b\xcd+jC\x82\xe4\x16%'",1623105453,190838,21000000000,0.004007598
44,4.66E+20,2.20E+11,466.16,0.02,0xb2F1a288E6Bf497e3B41adf23a4a89896069d1F6,b'\xfa\x17\xe7\x06\xedeGI\xcf\xd2\x91RsJ\x153\x7f\xb39sv\x9a\x94\x9aVM+\xc56\xfcAw',1623163839,190826,48000000000,0.009159648
17,1.60E+20,1.01E+13,160,1.01,0xd43f3716CbB9386352880a9BD52f7F07aC01752B,"b'\xefse\x1b\x9b\xcd\xf2N\x16\x85,\xe3d\x88\x13\xb3n\xd9\xb5\xf7W\xcb\x1f\xaf)\xcd\xf7Y\x0e\xe9\xea\x9c'",1623178491,190838,13000000000,0.002480894
3,0,0,0,0,0x0000000000000000000000000000000000000000,b'V\xcd\x18\xed`%\xf9u7\xacvF\xbe=$\xfd\x8cr\xd3G[g\x03\xc9\x1b\x95\xba#n\x14\xcb@',1623188578,105492,24000000000,0.002531808
17,2.01E+20,1.02E+13,201,1.02,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,"b'\xfb\xcf\xe5\xa1\xf5\xc6\xaa\xb2\xf1\x12\x13\xd5\xa2\xc1\xe4W\xf0\xbc;\xfb\xfaJ\xfdD\xad\x14\xd6\xeb,\xeb\xfe\x1d'",1623188976,190838,17000000000,0.003244246
14,0,0,0,0,0x0000000000000000000000000000000000000000,b'k\x15n\xa0w=\xc8\xfb\xb6\x93\x9b\xf9\xf3\xf4\xd8\x81?\xc0T\x86\xba\x8a\x7f4\xad\xcffN\x9c\xfd0\x8e',1623201920,110339,11551050000,0.001274531
43,1.76E+20,1.01E+13,176,1.01,0xd43f3716CbB9386352880a9BD52f7F07aC01752B,b'\xa6\xfc\xe4\xfd\x8c\x1aK\x89J\x9a\xcd\xb4\xa0~V\xe2\xa0\x1b\x9b6\xc1(\xd3&\xd6j\xcf\x93O\xdb\xde\x11',1623229040,207938,10000000000,0.00207938
47,4.00E+20,2.10E+12,400.3,0.21,0x0788373603522a79fCC5710910C20067f64BAD17,b'\xad]g\r| \x1f\xf5\xc8\xd1])\xa2\x9f\xa7\xb6\x0c\xfe\xc8\x14\x800=\t\x87\xeb[\x17\xfa\xdb\x08t',1623230556,210038,12100000000,0.00254146
14,7.45E+19,3.50E+13,74.5,3.5,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f,b'\xa1MZ\xf0\x17\xb6O\xee\xa0p>\xc5\x14\x08\x10\x1d\xdb\xf6!\xf9\\R\xfa\xd7J\xa4\x08\x84\xa1\xc1\xa5K',1623236828,152421,9000001459,0.001371789
20,1.58E+20,4.20E+13,157.57,4.2,0xE890EB333d154fBb4242327228d3fFce125A5867,"b'\xf4VG\xd3\x17NY<\xcd\xf0k\x05J\x9foQ\n\x9cFi&\x8e\xad\xbc\xaf""\x05k\x80\xd4\xdb\r'",1623238709,190838,14000000000,0.002671732
3,1.50E+20,2.00E+13,150,2,0x74fF67a092b57040B5EcC017887daf7aFFBF2DCb,"b'\xa1\xed\xa8""Yb0\xd1R\x042\xf9}8\x8d\xb8\xf5\x0b\xce\xd2\x83\xf7Fc.\xb2\xe7\xc6\'\x91\xcd\x1c'",1623248397,152421,25000000000,0.003810525
42,1.66E+20,2.50E+13,165.9,2.5,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA,b'\xc1\xdd\x91\xf8\xdc\x8a\xf1vV\x1cC\xdeu\xe2\x96\xeco\x12\xe0\xfb\x99\x12\xee\xbe|\x8d\x1f_\xff\xcd\xa4\xe3',1623274093,192962,10000000000,0.00192962
38,1.00E+21,2.10E+12,1000,0.21,0xbD75540343904343A49E084523596Ed8d9978d7b,b'\xa0\x81T\x9f%\xb3\xa0DaO\xe59\xa6u\xe3NB#.\x98\xafi\x9f\x10\xbf\x8f\r3\x83\x14\xb3M',1623357801,207938,20000000000,0.00415876
40,3.97E+20,1.15E+12,397.41,0.12,0xA25207Bb8f8EC2423E2ddf2686A0CD2048352f3E,b'^\x06g\xd6\xc25\xe0\xfd\xc9\\*\x05\x9a_a\r\x0c\x90\xabx\x020J\x031\xb5\x9d\xed\x9d\xee\x91l',1623419018,190850,12320000000,0.002351272
35,3.30E+20,3.10E+12,330,0.31,0x203165Bb2109f960e02Fe44d15f446EFEe1Db60D,b'\xaca\x17b\x83\xca\x8f\xd5RiI\x89\xec\xaaZ\x95\x0f\x0f\xfdF\x1fzVe9T\xc7\xb3@\xe5\r!',1623529701,190838,14000000000,0.002671732
41,0,0,0,0,0x0000000000000000000000000000000000000000,b'g\xc6\xc7H\xda\x1a@\x163\xe4\x9d\xcd\xe2!5\xe3\x0f\xd4\x8ft\x0f\x11A\xcb\xd8\xd7E\xab]\xf7\xb4k',1623537920,110339,7000000000,0.000772373
25,3.24E+20,2.00E+13,324,2,0x51BD9fd860223EF52cF77b517EbaB5cA58dc1c63,b'p(\x05\xe5\x94\xe7bE\x89A\xdf4\xf4\xdf\xb2\x8ef\x9c5d;\xc1/\x12~\x0c=t\xeb\xa0O?',1623544492,202615,10000000000,0.00202615
14,0,0,0,0,0x0000000000000000000000000000000000000000,b'\x039\x0fSCKA\x80\xc8\xda\xdb<\xae|vE;}B\xb8\x9b\xe1t\xce\xa5\xdbn\xba\xff}{\x10',1623623837,110339,7000000000,0.000772373
41,9.49E+19,5.00E+13,94.89,5,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA,b'\x85\xf4\xb3\x8b\xaf\xc6\xe5/|@\xdf\x1a\xab\x92J\x89v[\xe6\x0c\x05\xcc\xd4\x8f\x95g\xf3\x8e\r\xcb\xdf\xa5',1623890970,137445,12000000000,0.00164934
14,1.00E+20,9.00E+13,100.1,9,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f,"b""\xb4g3PX\x05\x12\xbb\xf4\x80'\xe5l+\x04[\xf7\t\xbb\x97\x8e0\x84W\xc8\xd8\xfd\xf62\x16\xe8`""",1623906481,152421,10000000000,0.00152421
41,1.00E+20,9.00E+13,100.1,9,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f,b'\xa9\x01\xc8\xbbv\x90\x1c\x85\xd6\x17\x19\xfbp\xd9S\xf9\xfe\xdc\n.z\xbcQ^\x8b\xbc\xd2\xdbT\x08ft',1623906543,225038,10000000000,0.00225038
43,2.01E+20,1.02E+13,201,1.02,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,"b'l\xac/\xd1j\xa6,\xf4\xa8\x9e\xa3E\x1e\xd2&\xa3\xe1\xeb\x84\x06\xfb\xf7wLf\x8f\xe2S\xf02?\xc8'",1623913985,202615,13000000000,0.002633995
3,1.74E+20,2.01E+13,174,2.01,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,"b'\xbdn\xf8\x16l ]\xe2\x81\xf7\xf3D\xa3\xa2\xe1\x17\x19\x81\xfdM\xfb\x7f\xf2m,Pl>\xdd\xd8\xedG'",1623914075,202615,13000000000,0.002633995
39,2.01E+20,1.11E+13,200.84,1.11,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,"b""E/\xca\xff\xab\xc21\x18\xf4\xdbh\x1a\xabKi\x9a{\x1dH6~\xd7\xdc;\x88\xf1\xa5\nF\xf1'\xe1""",1623914237,202651,10000000000,0.00202651
28,2.01E+20,1.06E+13,201,1.06,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,b'\x0f\x0eJ\xb8\xd9\xad\xe49\x7f\x19+\x14B\xb2O{\x12\x14\xb2\x1b\x96\xadX\xdf\xfc\xc0e/{\xe47:',1623914294,202651,11000000000,0.002229161
42,1.80E+20,2.51E+13,180,2.51,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,b'\x1c`\xa8\xbfK\x16\xc3\xbdS\xe5\xcd;\x05Zy\x9a\x83?u\xa4\xcbY\x89\xdc\xc7\xdd\xc3|\xdc\xd4\x03\xd0',1623914805,202603,9000000000,0.001823427
11,2.13E+20,2.01E+13,213.48,2.01,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,b'A\x03\xc4\tMP\xd9\xa1\xbd\xdc\x02\xe1\xad\xb8\x02}\t\xf0\xbfa\xbd\xf0\x1f\xb7\x8eG[\xda\x0e\xfbo\x02',1623915078,202615,8000000000,0.00162092
49,2.60E+20,1.00E+13,259.53,1,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA,b'\xd3z\xa7\xd0:\xf2D\xf2\x9b\xfe>\x1bu\xe3\xadk\x1c\x03_o\xa5h\xe2\x13\xf6\xb3\x99\xd6u\xad\xf2+',1623917693,202639,12000000000,0.002431668
40,4.27E+20,1.16E+12,426.62,0.12,0x203165Bb2109f960e02Fe44d15f446EFEe1Db60D,b'\x93\x8b\xef\xaf\x02T]\xdc\xb6\xf8\x8f\xba\xc9\x89Es\xe2\xac\x97\xce\xd7N\x96o%\x05m\x1a\xbe\xe6N\x99',1623967704,202615,14000000000,0.00283661
26,3.97E+20,1.20E+12,397.36,0.12,0xA25207Bb8f8EC2423E2ddf2686A0CD2048352f3E,b'\x85\x91\xf2VJ@\xa3\xa3\x8eT\x01\xd1\xa3\xd1}i\xf8z\xc5]i#\x18\x8b&\xd0\xab\xd7\xdd$\xf9\xf6',1623998990,190415,7000000000,0.001332905
12,3.19E+20,5.10E+12,319,0.51,0x6e5d43A620fC9456A1F23BE69933a516E177dDec,b'\xd3 \x98\xe3\x84\xd5\xb2E\xd5\x87X1\xd5\x81\x8f\xb8\x90\x0eR3D\x91\x06HK\xd7\xe6u_\x9a\xed\xe5',1624000419,202651,10000000000,0.00202651
29,3.02E+20,2.00E+13,302,2,0xED6F4Cd9288FB42F9E119F663B810bE25E857D0B,b'I\xc6\xb1\xbc\xee>\xdez.\xf9\x95\x16\x07\x90\x16\x87lM$\x1c\x971\x85/5\x11\xa0\x8cM\r\xf1\x8e',1624024457,219715,17000000000,0.003735155
7,2.01E+20,2.01E+13,200.53,2.01,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,b'B\xe1\xfa\xafK\xd7\x0fy\x14\x1d\x1e\x8d\xa5!m_lKU\xcdRh{\xf7Y\xe3\xdd\xcf\x84\xb08\xa0',1624110125,202615,12000000000,0.00243138
13,2.10E+20,5.70E+12,210,0.57,0xAFc7e26C9504f4073793bAe1a654557CADA919dB,b'\x9e\xd7A\x96\x81\xa3\x9dA`G\x11\x14\xb3[Ul\xc5)\x81\x0c\xa6v\xc2nP~\xed\xed\xf6_\xa4l',1624120804,219715,13000000000,0.002856295
13,2.12E+20,3.00E+13,212,3,0xED6F4Cd9288FB42F9E119F663B810bE25E857D0B,"b'\x9d\xc8\xe7\xce\xc8[\xc6\x9eDu\xed\xd9\xcd\xf2\xe6B_e\xf4\xaa \x1c\xa1""\x17\xfeA\xe8\x9a\x95\xeau'",1624123481,242138,12000000000,0.002905656
5,2.70E+20,1.20E+13,270,1.2,0xAFc7e26C9504f4073793bAe1a654557CADA919dB,b'\xdc\xfbM&QG\x120\x8d3}\xc8@0\x00 \x87E4V\xadL\xfav!\xf7\xc5)>k>.',1624124994,202639,11000000000,0.002229029
32,2.00E+20,2.11E+13,200.38,2.11,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,b'\xcb6\x04\xfb3;\xea\x8e\xb4i\xaa)\xe5\xc9\xa6-\x03\xdc\xca?t\xc4\x9b\xc3>\xd9\x89\x93V\x80\xf4\xdf',1624208461,202615,9000000000,0.001823535
45,2.60E+20,3.00E+13,260,3,0x74fF67a092b57040B5EcC017887daf7aFFBF2DCb,b'\x02\xaeA\x9cT\x86\xc2\x8e\xfcNR\xe4\x13x}\xc5A\\\x90\x12\x84R\xf2J[\xa5\xd2f\xb7sL\x03',1624216216,202651,30000000000,0.00607953
43,2.84E+20,3.00E+13,284,3,0x74fF67a092b57040B5EcC017887daf7aFFBF2DCb,b'\x9d6\xe5\x1c\to\x11\x1a_\x0fj\xd8[h\xbc\x7f\x84\xfd\xcf4\xae8\xb2\xcb\x9drv\x05e\x82_S',1624218897,190838,29750000000,0.005677431
27,2.01E+20,2.11E+13,200.77,2.11,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,b'\x12\xa8\x17\x92\x97U!y\xbd<\x8b\xec\n\xa7\x9fC\xd4\xf1)\xfd5D\xb1\xcc{\xac\x1d\x84\rY5Q',1624329712,202615,18000001347,0.00364707
14,0,0,0,0,0x0000000000000000000000000000000000000000,b'\x8c\xd9\xe2\xb4\xed\xef\xc9\x99z\x88n\xb4\xe2\x9d A\n\xa6\x00\x9e\xcd\x8f\x9c\x17\xa6\xdd)u\xd6\xea\xc18',1624395036,122116,16000000000,0.001953856
41,0,0,0,0,0x0000000000000000000000000000000000000000,b'*\xb6Qs\x0eKkP@R\xad\xce\x01\x83\x07\xb8u\x11\xb9\xdb\xf1q\x93\xb9U\x15\tS\xbfG$\xca',1624395036,122116,16000000000,0.001953856
41,1.93E+20,2.10E+13,193,2.1,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f,b'Z3\x03\x00\x93\xe6\x03C\x88\xa1\xdf\xd1B\x1c\xc0\x8b5\x87\xa0\xa3\xfb\xf8]\x07{\xed\te$zcu',1624396730,152421,16000000000,0.002438736
14,5.00E+17,5.00E+12,0.5,0.5,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f,"b""h\xf1\x1a\xb2W\xa9T\xd7\x10\x00\xa3\xe5\xcc\x85?dZ\x04\x98\xa0z'\xd8R\xdf\xd7\xf3\xc78Z\xe0Z""",1624438915,152409,15000001459,0.002286135
20,0,0,0,0,0x0000000000000000000000000000000000000000,b'C\xc4\x99\xca;\xe1<\x80}\xa6\xa0\xc9E\xdf\nC\xfe\x02a\x01X\xb28\x1d\xdc\xfd\x8c6\xbd\x18\xc3\xbf',1624691922,98139,13346333010,0.001309796
28,2.02E+20,1.25E+13,202,1.25,0xE890EB333d154fBb4242327228d3fFce125A5867,"b'\xc5o_\xea7M\xcf\xe3\xf3u\n\x99\x89P\x92,\x15\x99\x0c\xab\xba\xba\xbbqOa]\xfd[\xb7Q5'",1624693833,190838,17000000000,0.003244246
14,7.00E+18,1.00E+13,7,1,0xE890EB333d154fBb4242327228d3fFce125A5867,b'\x80\xb7F^z\x11\xa8U\x04\x91<E\xcc\xd8\x1eK>\x97\x0c1\xd3;\xe8a6\xb2\x08\xdd+o\xe7\xc0',1624693913,190826,17000000000,0.003244042
20,1.00E+18,0,1,0,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,b'\x07\x8e\xc2\x9f.\xb3\x84W\x15i\x06\xdc\xc5\x19\xe5\xb3*jL\xb9N\xe0\xa1\xbce\xe9\x86>+G-\xb8',1624731560,149549,15000000000,0.002243235
37,2.93E+20,3.16E+13,293,3.16,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,"b'\x1b\x82JE""\x0c3\x97\xc1\xb7\x9a\xd1\xcc\xa5\xaf\xa4\xdb\xc4\xfa0\xc4\xa9f\xc9\xc8\xcb\xda\xd2@\xec\xd0\x1b'",1624734462,202615,18000000000,0.00364707
20,1.23E+19,1.20E+11,12.32,0.01,0x2623b37a4c349B6834B63F3740140c64AB606E2A,b'\\\xdb8\x00\xf3x1i8gV\xa5/\x88\xe9\xf6\xf3~WB\x7fh\xd4\xa8\xf4\x08O\xd5\xe0\x07\xec\x07',1624790182,237267,10000000000,0.00237267
37,0,0,0,0,0x0000000000000000000000000000000000000000,b'\xe8QO8O\xa1\x13\xafY\x95w\xac\xcb6M\xf6S\xb7Op0;#\x8e\xf8\xa7_#\x1cX\xe9\xfb',1624792992,127439,10000000000,0.00127439
37,1.00E+20,2.00E+13,100,2,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,"b""|\xaf\xa5\xf4\x96q\x8d \xe0*\x8fk\x04\x92XtJp\x1c\xa8\x8a\xbd\xaf\xb9\xb8\x04;\x83'f\xb8R""",1624793213,152421,10000000000,0.00152421
14,1.00E+20,2.00E+13,100,2,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,b']\xed\x8c\xf9\x8f\xd9d.\xb8\xeae\xf1w+\xa7\xe7\x96\x82\tb_\xf4\xfd;\xe7\xc4h\x7f\x0e\xc3\x8eA',1624793366,190838,10000000000,0.00190838
20,9.40E+19,2.50E+13,94,2.5,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,b'\x16c\xa9\x1a]\xde\xea\x17\xaey\x83\x98=8\x8dl\x99\xd4a\x11A\x05\x1a\xce\xb8\xebd\x027\xb9HE',1624793677,242138,10000000000,0.00242138
12,0,0,0,0,0x0000000000000000000000000000000000000000,b'\xd0\x96\x16\xbf\x82\xb6\xed\x14\x18\xcf\xd0\xad\xacA@\x1cMc\xb3;\x9d\x8e\xd2\xcb\xe2b\xfa\xe5\x92\xd9\xacs',1624815321,115239,4000000000,0.000460956
49,0,0,0,0,0x0000000000000000000000000000000000000000,b'l\xadvl6\x86\xb5\xb0\r\xdc\xfe\xc9Y\xc78n\x80\x05tRP\x83\x87\\<\xe3\xe0\x83\xa7\xe9\\\x1d',1624836062,98139,17000000000,0.001668363
12,0,0,0,0,0x6e5d43A620fC9456A1F23BE69933a516E177dDec,"b""\x9b\xa6\xb3'\xeeZ\xd8\x96*\xd5\xe8\x94\x8bM\x1an\x89\xd8\xd0AHYSE\xeb\x17i\xd5\xf6\x13@\xf2""",1624836653,83331,5000000000,0.000416655
49,4.70E+19,0,47,0,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,b'\xbf\xa46\x05\xd1b\xb8\x94&\xcd\x96q\x96\xde\x14\x97\xa5\xef\xf7\x11\xc4Z0\x93\x0b\xcd[\xcd\xfa^4q',1624867954,132461,22000000000,0.002914142
36,0,0,0,0,0x0000000000000000000000000000000000000000,"b'~\xb2\xd4\x8e\x90""3\xc7\x9d\xed(\xadC\xa3\xa0\x18\xb9\xcc\xbf\xf4\xb4\xd5L\xf7\xf64\xf9W-]\xa6\x84'",1624933098,139216,13000000000,0.001809808
49,0,0,0,0,0x0000000000000000000000000000000000000000,"b'M\xda\xc1\x8c8""P\x14\xaai\xbb\xef\xba\xd8\x97\xd3C\xc77$\xcb\xc3k \x12\xc2j\xd9E\xaa\xf9g'",1624942470,100592,10000000000,0.00100592
36,1.00E+19,0,10,0,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,"b""\x03\x0c'\xe5ZZ\xef\xad\x16D\x86f\xcc\xa0;l/c\x1a{\x18\x16\xdd\x8e\xba\xbd\xe0\xc3\xf9\x95c\xc2""",1624942519,132449,10000000000,0.00132449
49,1.00E+19,0,10,0,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,b'\xe3\x18\xb9\x99*.\x1d\xabey\xdc\x19\xb9\xb3\x813\xb6v\xa4;\xdb\x93G\xbf\x8997S[%\x93w',1624942574,132449,10000000000,0.00132449
12,2.72E+19,0,27.24,0,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,b'\xfcx\xa2 \x14y\xcc\x14\x97\n\xa4ti\xf8\xb4\xc3\x1b\xed\x8d\x05C^\xd6\xf9F\xdb\x96eJ\xc0*c',1624948386,171377,10000000000,0.00171377
5,0,0,0,0,0x0000000000000000000000000000000000000000,b'\xa0=\x14\xa95\xa8[\x99\xdfs?\x83+?\x8f\xf1\x1f\x94\xf4]*V\x10iU\x1d\x83\xf2\xae\x80zp',1624967823,98139,15000000000,0.001472085
16,0,0,0,0,0x0000000000000000000000000000000000000000,b'\xbc\xeam\x05\xb1D\xeax\xd8m\xb6E\xf3\xfb\xe4H\xbfH-<\x99L\xa4\xda%XG\x08A\xc6\xa8B',1624968337,98139,17000000000,0.001668363
27,0,0,0,0,0x0000000000000000000000000000000000000000,"b'\xc5\xa9\xdf\xcc\xef\xf1\xab\x97\xf5\x1b\\(;\x101\x1f\xd9\x9a\xfb""\x89\x16\xb3\xb4S)\xe9|\x81\x11\x8c\xa4'",1624968525,110339,18000000000,0.001986102
42,0,0,0,0,0x0000000000000000000000000000000000000000,b'\x9cNnW\x9d\xaa7\x96\xfe\x96\x1c\xff^\xe2\x97l\xe9LtTE:\x18\xaa \x8ebG\xbd\xb5\xf40',1624968579,110339,18000000000,0.001986102
32,0,0,0,0,0x0000000000000000000000000000000000000000,b'o\xc6\xdd|\xfa\xb2j\xa1\xcf\xad\x81\xb2=E\x18\x98\x08\xbc\taDt\x9d\xee\xe0\xc7\x14\xb6m\xf5\x1a\x14',1624968681,110339,18000000000,0.001986102
7,0,0,0,0,0x0000000000000000000000000000000000000000,b'\xf5\xea\x90\xe77[b\x12\x0e)/\x11\xcd:\x9e\xeb\x92r\x0bK\xf8\xf4\xb3#<\x7f\xfcmb\x00\xebj',1624968725,110339,17000000000,0.001875763
3,0,0,0,0,0x0000000000000000000000000000000000000000,b'\xf1\xeb\x18bE\x96\x9d\x0f\x12\xde#\xec\xbeX\xddN\xe1\r\xc7\xd8Q\x8d4\x89\x93\x02\x02\x97\xa1\xf6]\x97',1624969697,110339,15400000000,0.001699221
12,3.71E+19,10000000000,37.07,0,0x203165Bb2109f960e02Fe44d15f446EFEe1Db60D,b'\xdf\xb9Pm\xf9x\xeda\xab\xbf\x9a\x7f\xe5a\x15\xa21\xff\xfej{B^\xc7*\xe2\x06\xda\xda\xaf\x9c\xab',1624973692,185979,26000000000,0.004835454
11,0,0,0,0,0x0000000000000000000000000000000000000000,b'\xdb\xc4\xfcI\xa2\xf8Ty\xf9\xc1\x8d\x81\xe6l\x0fsoL\xe8\xff/e\xa0(\xd7#\x9e\x96YD\x89E',1624988242,110339,18000000000,0.001986102
17,0,0,0,0,0x0000000000000000000000000000000000000000,b'.\x99\x1c\x83\x842\xc4|j\x11w\xd1\xdc\xec\xbb\xd3S\x9d[c\nx\x82\xfa\xa3 \xd7\xbf\x1aZ2\xe1',1624988339,122116,20900000000,0.002552224
39,0,0,0,0,0x0000000000000000000000000000000000000000,b'\xbaSN$\xcd\x0c`\x8c\xa0\xabU\x95\x00\x14\x8eLQ\xd5\xe9\x97v\xcc\x9c\x06\xb3ze\xaf\x82)\xb4\xf2',1624988499,110339,20000000000,0.00220678
50,0,0,0,0,0x0000000000000000000000000000000000000000,b'\xd7\xc56\x88~\xe1Q\xa6\x93\xc7\xc4\x8a\xc8wj\xf3M\x8e\x11\xfc\xc8\xe6\xc9\xaa\xfd>\xf9]*\xcf\xf3D',1625003510,122116,18000000000,0.002198088
28,0,0,0,0,0x0000000000000000000000000000000000000000,"b""\xa1\x1c\xd6\xa4\x18\xc8'\xe3*\x00v0\x04}\xae3\xcb\xd0Fc3\x9a\xe9)\xfe\x8c\xc0\xd6(\x04$\xe6""",1625008955,110339,10000000000,0.00110339
50,0,0,0,0,0x351Da3c9B54621f3905462E865FE3723DCBA8e81,b'eX\xa5\x11D\x93B\x19\\\xb6\x00r\xf0Z\xbfo=u\xb0\xf5\xcc\xc1KM\xb5\xcex\xbc\x00V\x86g',1625049367,83331,10000000000,0.00083331
3,1.50E+19,0,15,0,0xE890EB333d154fBb4242327228d3fFce125A5867,b'\xdfj\xa54/\x14j\xf9l\xf3\xf3E\xf1)\xc7\x10\xa3\x0blg\x9b`\xc3\xe8\xe3\xca\xc2\xbe]e\x1d@',1625129912,132449,14100000000,0.001867531
17,1.20E+19,0,12,0,0xE890EB333d154fBb4242327228d3fFce125A5867,b'W\xd8\xaf\x8d\x80:\x97b\x8a\x87\xa8\xcf\xc2\x94i\xc3\xfc\xa6\x86l\xcf\x8d9\x83I\xdf\xdaC\x01\xc2\x91n',1625147011,132449,15825000000,0.002096005
42,4.20E+19,1.00E+12,42,0.1,0xE890EB333d154fBb4242327228d3fFce125A5867,b'r*9\x80\xeb\xb3\xdcB\xf4M%\x95\x99\xe2\x85y\xe9\xf7\x91\xe5U\x14\x0b&X\x11#OL\x02\xddf',1625178072,152409,14000000000,0.002133726
5,2.00E+19,5.00E+11,20,0.05,0xE890EB333d154fBb4242327228d3fFce125A5867,"b'VN=Es\xe8\xa3\x1b_\xa3U^9fN\x9eN\x9f\xbb\x0c\xf2U,|\xb1LM\xa8s\xb3fb'",1625180036,152409,11299999999,0.001722222
7,5.00E+18,0,5,0,0xE890EB333d154fBb4242327228d3fFce125A5867,b'\x9f\xf3\xba\xd1U\x80\xc8r6M\xc0R*j\xa2\xa0$\xea\x7f\xca\x9b=\xde\xfe\t\x8f\xa9^\xd5\xc0\xed?',1625180367,132449,11000000000,0.001456939
39,1.00E+17,0,0.1,0,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f,b'\x9a\x03\x1d\xf1S\x9b\xe5\xfa\x1a\xcc$}-\xb6g\xe6\xabQ`\x02\x81x\xe4\xe6\x0eV\x05\xb8\x81\xe4\xad\xa9',1625181733,132449,7100000000,0.000940388
16,1.02E+20,2.00E+12,102,0.2,0xE890EB333d154fBb4242327228d3fFce125A5867,b'\xbd\xf6\xb0\x1b\xda\x8a\xf5Z~\x9d\xcc\xc0\xd1\xa74\xebug=\x00\x06\xcc\x8a\xe4\xa8ztz\x8a\tK\xea',1625182014,152421,10000000000,0.00152421
